coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,price_volatility,price_momentum,price_change_abs,volume_trend,volume_momentum,volume_to_mcap_ratio,mcap_change,price_pct_change,price_1h_pct,price_24h_pct,price_7d_pct,liquidity_score,market_stability,price_efficiency
Mango,MNGO,0.148804,0.021,0.011,-0.026,535237.0,152354623.0,2022-03-16,0.0,-99.99284265814991,2078.891196,0.0,-99.44809666162085,0.35130998289431625,0.0,-99.99284265814991,0.021,0.011,-0.026,6.896695841325076e-05,1.0,3596926.1578989816
Mango,MNGO,0.150121,0.001,0.015,-0.017,491181.0,156098438.0,2022-03-17,0.008850568533103953,0.8850568533103953,0.0013170000000000126,-0.0823112004588622,-8.23112004588622,0.3146610602214995,0.02457303182719972,0.8850568533103953,0.001,0.015,-0.017,6.329020527425967e-05,0.9912270768246948,3271900.6667954517
Maple,MPL,25.38,-0.005,-0.019,0.154,3006803.0,114666914.0,2022-03-16,0.0,16806.36220115773,25.229879,0.0,512.1578399815954,2.6222062625667246,0.0,16806.36220115773,-0.005,-0.019,0.154,0.0003874359535268257,1.0,118471.35539795115
Maple,MPL,26.62,-0.016,0.048,0.216,6013862.0,120557876.0,2022-03-17,0.04885736800630425,4.885736800630425,1.240000000000002,1.0000851402635957,100.00851402635958,4.988360942921722,0.05137455779092481,4.885736800630425,-0.016,0.048,0.216,0.000774904893452861,0.9534184823441021,225915.17655897822
Marinade staked SOL,MSOL,88.63,0.025,0.0139999999999999,0.043,18662090.0,578275391.0,2022-03-16,0.0,232.94515401953416,62.00999999999999,0.0,210.31789555530204,3.2271976795913835,0.0,232.94515401953416,0.025,0.0139999999999999,0.043,0.0024046685579179744,1.0,210561.77366580165
Marinade staked SOL,MSOL,93.71,0.013,0.0579999999999999,0.027,14128670.0,607857600.0,2022-03-17,0.05731693557486173,5.731693557486173,5.079999999999998,-0.24292134482257877,-24.292134482257875,2.324338792506666,0.05115591889332194,5.731693557486173,0.013,0.0579999999999999,0.027,0.0018205232379759687,0.9457902038202967,150770.14192722228
Mask Network,MASK,4.05,0.032,0.07,0.023,46857218.0,189430950.0,2022-03-16,0.0,-95.67815601323231,89.66,0.0,231.64634746228768,24.735777337335847,0.0,-95.67815601323231,0.032,0.07,0.023,0.006037698823449472,1.0,11569683.456790123
Mask Network,MASK,4.21,0.002,0.043,-0.01,72687776.0,198784023.0,2022-03-17,0.039506172839506304,3.9506172839506304,0.16000000000000014,0.5512610245021374,55.12610245021374,36.56620632936883,0.04937457685768876,3.9506172839506304,0.002,0.043,-0.01,0.009366046862499578,0.9619952494061756,17265504.988123514
Mdex,MDX,0.223833,0.018,0.0289999999999999,0.051,7274677.0,192821569.0,2022-03-16,0.0,-94.68330166270785,3.986167,0.0,-89.99188391731782,3.772750651147331,0.0,-94.68330166270785,0.018,0.0289999999999999,0.051,0.0009373648423573702,1.0,32500466.86592236
Mdex,MDX,0.231902,0.001,0.037,0.043,10470382.0,200934743.0,2022-03-17,0.03604919739269907,3.6049197392699073,0.008068999999999993,0.43929166889471527,43.929166889471524,5.21083703279726,0.042076070856990055,3.6049197392699073,0.001,0.037,0.043,0.0013491414083197709,0.9652051297530853,45150028.89151452
Medibloc,MED,0.040119247871,0.011,0.025,0.025,7724520.0,215001420.0,2022-03-16,0.0,-82.69991294986676,0.191782752129,0.0,-26.225041264015015,3.592776270966024,0.0,-82.69991294986676,0.011,0.025,0.025,0.0009953285172779977,1.0,192539003.34416866
Medibloc,MED,0.040421543227,0.001,0.0069999999999999,-0.013,4569259.0,217275804.0,2022-03-17,0.007534920818356383,0.7534920818356383,0.00030229535600000135,-0.40847340676184407,-40.84734067618441,2.1029764547551735,0.010578460365517683,0.7534920818356383,0.001,0.0069999999999999,-0.013,0.0005887632869782391,0.9925214296173117,113040191.81899801
Meerkat Shares,MSHARE,12965.17,0.013,0.03,0.922,8304162.0,115928010.0,2022-03-16,0.0,32074801.06745795,12965.129578456774,0.0,81.73979632146045,7.1632058550819595,0.0,32074801.06745795,0.013,0.03,0.922,0.0010700171985697873,1.0,640.4977335430233
Meerkat Shares,MSHARE,14141.32,0.001,0.091,1.065,8589756.0,126105039.0,2022-03-17,0.09071612636008619,9.07161263600862,1176.1499999999996,0.03439167010470179,3.439167010470179,6.811588234788936,0.08778748983959961,9.07161263600862,0.001,0.091,1.065,0.0011068168770693564,0.9168288391748437,607.4225036983818
Merit Circle,MC,2.09,0.025,0.068,0.036,25892084.0,146317069.0,2022-03-16,0.0,-99.98522061589725,14139.23,0.0,201.42979614321993,17.695873883312956,0.0,-99.98522061589725,0.025,0.068,0.036,0.003336275856228914,1.0,12388556.937799044
Merit Circle,MC,2.12,-0.001,0.015,0.035,9053682.0,149412537.0,2022-03-17,0.014354066985646119,1.435406698564612,0.03000000000000025,-0.6503301163398049,-65.0330116339805,6.05951962384522,0.02115589125148487,1.435406698564612,-0.001,0.015,0.035,0.0011665951905058822,0.9858490566037734,4270604.716981132
Metadium,META,0.076908861633,0.0069999999999999,-0.036,0.046,32828560.0,129878030.0,2022-03-16,0.0,-96.37222350787737,2.043091138367,0.0,262.59899563514597,25.27645360805057,0.0,-96.37222350787737,0.0069999999999999,-0.036,0.046,0.004230062443902247,1.0,426850161.3852252
Metadium,META,0.076139640664,-0.002,-0.012,0.004,9899795.0,128563501.0,2022-03-17,0.01000172090273066,-1.000172090273066,0.0007692209689999924,-0.6984395599441462,-69.84395599441461,7.700315348444034,-0.010121257613778134,-1.000172090273066,-0.002,-0.012,0.004,0.0012756194920469021,0.9900973229097161,130021561.87848645
Metahero,HERO,0.045156504195,0.023,0.034,-0.106,8366250.0,233755062.0,2022-03-16,0.0,-40.69251732579991,0.030983136469,0.0,-15.4906743018416,3.5790668781324615,0.0,-40.69251732579991,0.023,0.034,-0.106,0.0010780174312031102,1.0,185272313.4605792
Metahero,HERO,0.044697410123,-0.005,-0.01,-0.13,7788330.0,234727576.0,2022-03-17,0.010166731906825488,-1.0166731906825488,0.00045909407200000335,-0.06907754370237562,-6.907754370237562,3.318029407844266,0.004160397604566102,-1.0166731906825488,-0.005,-0.01,-0.13,0.0010035506349872548,0.9899355902489142,174245666.10387006
Metal,MTL,1.52,0.024,0.0289999999999999,-0.0069999999999999,12492929.0,98095635.0,2022-03-16,0.0,3300.6444575137743,1.475302589877,0.0,60.40574808720227,12.735458616481763,0.0,3300.6444575137743,0.024,0.0289999999999999,-0.0069999999999999,0.0016097529034851746,1.0,8219032.236842105
Metal,MTL,1.52,0.004,-0.001,-0.044,10399052.0,98146821.0,2022-03-17,0.0,0.0,0.0,-0.1676049707798708,-16.76049707798708,10.595403798152565,0.000521796917875017,0.0,0.004,-0.001,-0.044,0.0013399503151337298,1.0,6841481.578947368
Metis Token,METIS,146.38,0.026,0.009,-0.047,38905039.0,436965500.0,2022-03-16,0.0,9530.263157894737,144.85999999999999,0.0,274.12101603107664,8.903457824473557,0.0,9530.263157894737,0.026,0.009,-0.047,0.0050130357332899235,1.0,265781.1108074874
Metis Token,METIS,146.26,0.0069999999999999,-0.001,-0.075,36285014.0,438927006.0,2022-03-17,0.0008197841235141334,-0.08197841235141334,0.12000000000000455,-0.06734410419174752,-6.734410419174752,8.266753584079991,0.004488926471311716,-0.08197841235141334,0.0069999999999999,-0.001,-0.075,0.004675437332550294,0.9991808873720137,248085.69670449884
MiL.k Alliance,MLK,0.81278,0.012,0.0289999999999999,0.0279999999999999,6771412.0,179537968.0,2022-03-16,0.0,-99.44429098865035,145.44722,0.0,-81.33826818972703,3.7715766060134976,0.0,-99.44429098865035,0.012,0.0289999999999999,0.0279999999999999,0.0008725175759579161,1.0,8331174.48756121
MiL.k Alliance,MLK,0.814028,-0.001,-0.0,-0.004,9464173.0,181018689.0,2022-03-17,0.0015354708531214456,0.15354708531214456,0.0012480000000000269,0.3976660997735775,39.766609977357746,5.228285019785996,0.008247397564397074,0.15354708531214456,-0.001,-0.0,-0.004,0.0012194882373729968,0.9984668832030347,11626348.23372169
Mina Protocol,MINA,1.81,0.015,0.105,-0.004,70360743.0,756143474.0,2022-03-16,0.0,122.3510739188333,0.9959720000000001,0.0,643.4431196471155,9.305210640487523,0.0,122.3510739188333,0.015,0.105,-0.004,0.009066201395655428,1.0,38873338.67403315
Mina Protocol,MINA,2.02,-0.013,0.118,0.068,132755480.0,851729245.0,2022-03-17,0.11602209944751385,11.602209944751385,0.20999999999999996,0.8867833729385148,88.67833729385148,15.586582329928097,0.12641221446288653,11.602209944751385,-0.013,0.118,0.068,0.017105958049034618,0.8960396039603961,65720534.653465346
Mirror Protocol,MIR,1.71,0.016,-0.046,0.13,109251651.0,247146075.0,2022-03-16,0.0,-15.34653465346535,0.31000000000000005,0.0,-17.704601723409084,44.20529478366185,0.0,-15.34653465346535,0.016,-0.046,0.13,0.014077416305479602,1.0,63889854.385964915
Mirror Protocol,MIR,1.71,0.005,0.004,-0.1689999999999999,49984848.0,248849118.0,2022-03-17,0.0,0.0,0.0,-0.5424797012907384,-54.24797012907384,20.086407539527627,0.006890835713251775,0.0,0.005,0.004,-0.1689999999999999,0.0064407037131376564,1.0,29230905.263157897
Mobox,MBOX,2.04,0.026,-0.024,0.06,38070293.0,250469440.0,2022-03-16,0.0,19.298245614035103,0.33000000000000007,0.0,-23.83633336246216,15.199576044087454,0.0,19.298245614035103,0.026,-0.024,0.06,0.004905476105185686,1.0,18661908.333333332
Mobox,MBOX,2.11,-0.004,0.033,0.0559999999999999,42594303.0,261388946.0,2022-03-17,0.034313725490195957,3.4313725490195957,0.06999999999999984,0.11883307543758592,11.883307543758592,16.29537272016086,0.043596160872959144,3.4313725490195957,-0.004,0.033,0.0559999999999999,0.005488408917250492,0.9668246445497631,20186873.459715642
Monero,XMR,189.34,0.003,0.011,-0.073,251596905.0,3416516046.0,2022-03-16,0.0,8873.45971563981,187.23,0.0,490.68205670603413,7.364136494970233,0.0,8873.45971563981,0.003,0.011,-0.073,0.032419046672852586,1.0,1328810.1035174818
Monero,XMR,187.35,0.003,-0.01,-0.0069999999999999,162222710.0,3388734398.0,2022-03-17,0.010510193303052806,-1.0510193303052806,1.990000000000009,-0.3552277203091986,-35.52277203091986,4.7871178719625345,-0.008131572521816843,-1.0510193303052806,0.003,-0.01,-0.0069999999999999,0.020902902628657655,0.9895991219359223,865880.4910595143
Moonbeam,GLMR,2.38,0.023,0.038,-0.036,37324761.0,476681084.0,2022-03-16,0.0,-98.72965038697626,184.97,0.0,-76.99165486755831,7.830132609163908,0.0,-98.72965038697626,0.023,0.038,-0.036,0.0048094119794997794,1.0,15682672.68907563
Moonbeam,GLMR,2.41,-0.004,0.0139999999999999,-0.08,44775987.0,485893979.0,2022-03-17,0.0126050420168069,1.26050420168069,0.03000000000000025,0.19963224948714342,19.96322494871434,9.21517634199785,0.01932716717577998,1.26050420168069,-0.004,0.0139999999999999,-0.08,0.005769525711677736,0.9875518672199168,18579247.71784232
Moonriver,MOVR,48.85,0.021,-0.025,-0.062,23687001.0,163974343.0,2022-03-16,0.0,1926.9709543568463,46.44,0.0,-47.09887467137241,14.445553229019495,0.0,1926.9709543568463,0.021,-0.025,-0.062,0.0030521440276020328,1.0,484892.54861821904
Moonriver,MOVR,51.56,0.001,0.0579999999999999,-0.063,19258945.0,174781398.0,2022-03-17,0.05547594677584433,5.547594677584433,2.710000000000001,-0.18694033913368768,-18.69403391336877,11.018875704381308,0.06590698765598968,5.547594677584433,0.001,0.0579999999999999,-0.063,0.002481575187997249,0.9474398758727697,373524.922420481
Multichain,MULTI,9.19,0.0139999999999999,0.049,-0.195,1481745.0,168453270.0,2022-03-16,0.0,-82.17610550814585,42.370000000000005,0.0,-92.30619849633509,0.8796178311053267,0.0,-82.17610550814585,0.0139999999999999,0.049,-0.195,0.0001909274691287079,1.0,161234.49401523397
Multichain,MULTI,8.85,-0.001,-0.033,-0.243,841002.0,162445121.0,2022-03-17,0.03699673558215455,-3.699673558215455,0.33999999999999986,-0.43242460747294575,-43.24246074729457,0.5177145332668994,-0.035666562008561775,-3.699673558215455,-0.001,-0.033,-0.243,0.00010836573323492343,0.9643231899265478,95028.4745762712
My Neighbor Alice,ALICE,6.07,0.032,0.057,-0.002,99300009.0,105126141.0,2022-03-16,0.0,-31.41242937853107,2.7799999999999994,0.0,11707.345166836702,94.45796074641416,0.0,-31.41242937853107,0.032,0.057,-0.002,0.012795116165620886,1.0,16359144.810543656
My Neighbor Alice,ALICE,6.27,0.001,0.033,-0.016,99965004.0,109282154.0,2022-03-17,0.03294892915980219,3.2948929159802187,0.1999999999999993,0.006696827187598675,0.6696827187598675,91.47422551718736,0.03953358280315844,3.2948929159802187,0.001,0.033,-0.016,0.012880802847427299,0.9681020733652314,15943381.818181818
NEM,XEM,0.098240605826,0.021,0.043,0.037,20866042.0,879585159.0,2022-03-16,0.0,-98.43316418140351,6.171759394174,0.0,-79.12665316354112,2.372259443727154,0.0,-98.43316418140351,0.021,0.043,0.037,0.0026886546536639727,1.0,212397326.18258825
NEM,XEM,0.097812627388,0.003,-0.004,-0.027,12854080.0,880846859.0,2022-03-17,0.004356431176310238,-0.4356431176310238,0.0004279784379999929,-0.3839713348607273,-38.39713348607273,1.4592865795755763,0.0014344262031824595,-0.4356431176310238,0.003,-0.004,-0.027,0.0016562883373171106,0.9956624649964078,131415343.2256844
NEO,NEO,20.13,0.024,0.0279999999999999,-0.017,148274906.0,1406977569.0,2022-03-16,0.0,20480.16489031519,20.032187372612,0.0,1053.524063954791,10.538540859992915,0.0,20480.16489031519,0.024,0.0279999999999999,-0.017,0.01910568453942957,1.0,7365867.163437655
NEO,NEO,20.65,0.001,0.026,-0.03,131240437.0,1456710686.0,2022-03-17,0.025832091405861846,2.5832091405861846,0.5199999999999996,-0.1148843689032587,-11.48843689032587,9.009368727868315,0.03534748392282294,2.5832091405861846,0.001,0.026,-0.03,0.01691074002865246,0.974818401937046,6355469.104116223
NEXO,NEXO,2.19,0.015,0.031,0.098,4583402.0,1222563065.0,2022-03-16,0.0,-89.39467312348668,18.459999999999997,0.0,-96.50762973305247,0.3749010690094748,0.0,-89.39467312348668,0.015,0.031,0.098,0.0005905856566814521,1.0,2092877.6255707764
NEXO,NEXO,2.21,0.006,0.0139999999999999,0.02,5428058.0,1240018250.0,2022-03-17,0.009132420091324311,0.9132420091324311,0.020000000000000018,0.1842858208815199,18.42858208815199,0.43774017035636376,0.014277533404789988,0.9132420091324311,0.006,0.0139999999999999,0.02,0.0006994222192238449,0.9909502262443438,2456134.8416289594
NKN,NKN,0.192439,0.03,0.078,0.064,9196680.0,124009174.0,2022-03-16,0.0,-91.29235294117647,2.017561,0.0,69.42855068976787,7.416128745442656,0.0,-91.29235294117647,0.03,0.078,0.064,0.0011850209292331715,1.0,47790104.916363105
NKN,NKN,0.191882,0.005,-0.003,-0.0139999999999999,5872145.0,124824929.0,2022-03-17,0.0028944236875061424,-0.28944236875061424,0.0005570000000000019,-0.3614929518043468,-36.149295180434684,4.704304698623141,0.006578182675420541,-0.28944236875061424,0.005,-0.003,-0.0139999999999999,0.0007566442155747423,0.9971139298223798,30602896.57185145
Nano,XNO,2.2,-0.006,0.288,0.312,109830513.0,292516870.0,2022-03-16,0.0,1046.5379764647023,2.008118,0.0,1770.3644579621243,37.54672781778364,0.0,1046.5379764647023,-0.006,0.288,0.312,0.0141520044813363,1.0,49922960.45454545
Nano,XNO,2.43,0.025,0.1009999999999999,0.3929999999999999,272633201.0,325248112.0,2022-03-17,0.1045454545454545,10.45454545454545,0.22999999999999998,1.4823083636147634,148.23083636147635,83.82314637386735,0.11189522847007072,10.45454545454545,0.025,0.1009999999999999,0.3929999999999999,0.03512963908593471,0.9053497942386831,112194732.92181069
Near,NEAR,10.61,0.0409999999999999,0.032,0.091,402450393.0,6885969777.0,2022-03-16,0.0,336.62551440329213,8.18,0.0,47.61606125880464,5.844498393592064,0.0,336.62551440329213,0.0409999999999999,0.032,0.091,0.05185698955309035,1.0,37931234.02450518
Near,NEAR,10.9,0.003,0.026,-0.063,392643350.0,7152121268.0,2022-03-17,0.027332704995287616,2.7332704995287616,0.2900000000000009,-0.024368327551863023,-2.4368327551863023,5.489886640440001,0.03865127202401886,2.7332704995287616,0.003,0.026,-0.063,0.05059332144580712,0.9733944954128438,36022325.6880734
Nerve Finance,NRV,0.01746492327,0.001,-0.0279999999999999,-0.087,37129.53,77747624.0,2022-03-16,0.0,-99.83977134614679,10.88253507673,0.0,-99.99054370079105,0.047756481921556855,0.0,-99.83977134614679,0.001,-0.0279999999999999,-0.087,4.7842558556556185e-06,1.0,2125948.6472396054
Nerve Finance,NRV,0.018468001417,-0.015,0.057,-0.04,26173.31,77747624.0,2022-03-17,0.057433870821695265,5.7433870821695265,0.001003078147,-0.29508103118999884,-29.508103118999884,0.03366444999013732,0.0,5.7433870821695265,-0.015,0.057,-0.04,3.3725127042919687e-06,0.9456856145745877,1417224.8208681196
Nervos Network,CKB,0.010554840501,0.0139999999999999,0.02,-0.015,6162463.0,316458006.0,2022-03-16,0.0,-42.84795488869655,0.007913160915999999,0.0,23444.836323720614,1.9473240945593266,0.0,-42.84795488869655,0.0139999999999999,0.02,-0.015,0.0007940525962222277,1.0,583851835.5077131
Nervos Network,CKB,0.010823610593,0.002,0.026,-0.025,5885924.0,326436851.0,2022-03-17,0.025464154761461133,2.5464154761461133,0.00026877009200000114,-0.044874752189181466,-4.487475218918147,1.80308196883078,0.031532920042477874,2.5464154761461133,0.002,0.026,-0.025,0.0007584196827415791,0.9751681668801144,543804116.8819052
Netvrk,NTVRK,1.71,-0.0069999999999999,0.1159999999999999,-0.0289999999999999,2603788.0,70480323.0,2022-03-17,0.0,15698.794545564264,1.699176389407,0.0,-55.762459725949576,3.6943474280048347,0.0,15698.794545564264,-0.0069999999999999,0.1159999999999999,-0.0289999999999999,0.0003355062125991315,1.0,1522683.0409356726
Neutrino System Base Token,NSBT,36.47,0.0139999999999999,0.09,0.349,365249.0,92043237.0,2022-03-16,0.0,2032.7485380116957,34.76,0.0,-85.97239867454647,0.39682328860294214,0.0,2032.7485380116957,0.0139999999999999,0.09,0.349,4.7063473925534714e-05,1.0,10015.053468604332
Neutrino System Base Token,NSBT,35.75,-0.001,0.009,0.188,208377.0,90375202.0,2022-03-17,0.019742253907321095,-1.9742253907321095,0.7199999999999989,-0.42949330456756896,-42.9493304567569,0.23056877925429145,-0.018122298328121622,-1.9742253907321095,-0.001,0.009,0.188,2.6850026984827193e-05,0.9806399569776821,5828.727272727273
Neutrino USD,USDN,1.0,0.003,-0.001,0.0069999999999999,15319422.0,687954763.0,2022-03-16,0.0,-97.2027972027972,34.75,0.0,7251.781626571071,2.2268065901885468,0.0,-97.2027972027972,0.003,-0.001,0.0069999999999999,0.0019739553505999,1.0,15319422.0
Neutrino USD,USDN,1.0,-0.001,-0.003,0.008,6067663.0,685994297.0,2022-03-17,0.0,0.0,0.0,-0.6039235031191125,-60.392350311911244,0.8845063328565834,-0.0028497019069261276,0.0,-0.001,-0.003,0.008,0.0007818373202648927,1.0,6067663.0
Nexus Mutual,NXM,92.51,0.026,0.035,0.065,1909.73,633750394.0,2022-03-16,0.0,9151.0,91.51,0.0,-99.96852610304823,0.00030133787972051344,0.0,9151.0,0.026,0.035,0.065,2.460746725105652e-07,1.0,20.64349800021619
Nexus Mutual,NXM,95.18,0.006,0.03,0.035,21594.97,655250086.0,2022-03-17,0.028861744676251133,2.8861744676251133,2.6700000000000017,10.307865509784106,1030.7865509784106,0.0032956836574913476,0.033924542222848686,2.8861744676251133,0.006,0.03,0.035,2.7825793021136387e-06,0.9719478882118093,226.88558520697626
NuCypher,NU,0.419373,0.004,0.01,-0.098,4321357.0,342894249.0,2022-03-16,0.0,-99.55938957764236,94.76062700000001,0.0,19910.94236296693,1.2602593985179378,0.0,-99.55938957764236,0.004,0.01,-0.098,0.0005568203403498078,1.0,10304328.127943382
NuCypher,NU,0.423049,0.004,0.008,-0.107,4447816.0,358798163.0,2022-03-17,0.008765466541718281,0.8765466541718281,0.0036760000000000126,0.029263724334740226,2.9263724334740226,1.2396429131104554,0.04638139614875847,0.8765466541718281,0.004,0.008,-0.107,0.0005731149772937807,0.9913106992334221,10513713.541457372
Numeraire,NMR,28.13,0.013,0.027,0.0,5247599.0,165855215.0,2022-03-16,0.0,6549.34794787365,27.706951,0.0,17.981476751736135,3.1639638223012767,0.0,6549.34794787365,0.013,0.027,0.0,0.0006761695136965798,1.0,186548.1336651262
Numeraire,NMR,27.87,0.0,-0.009,-0.036,3832085.0,164787989.0,2022-03-17,0.009242801279772395,-0.9242801279772395,0.259999999999998,-0.26974507770124967,-26.974507770124966,2.32546378122255,-0.006434684613323749,-0.9242801279772395,0.0,-0.009,-0.036,0.0004937761156852796,0.9908418457203243,137498.56476498026
OEC Token,OKT,32.27,0.023,0.01,-0.062,5163788.0,488521386.0,2022-03-16,0.0,15.787585217079304,4.400000000000002,0.0,34.751395128239594,1.0570239395824526,0.0,15.787585217079304,0.023,0.01,-0.062,0.0006653702046959445,1.0,160018.22125813446
OEC Token,OKT,32.97,0.001,0.024,-0.083,3504725.0,502905278.0,2022-03-17,0.021691973969631073,2.1691973969631073,0.6999999999999957,-0.32128797696574685,-32.128797696574686,0.6968956488064537,0.02944373043271442,2.1691973969631073,0.001,0.024,-0.083,0.00045159475769589966,0.9787685774946923,106300.42462845011
OKB,OKB,19.05,0.013,0.039,0.072,180398248.0,4944831000.0,2022-03-16,0.0,-42.220200181983614,13.919999999999998,0.0,5047.286819935944,3.648218675218627,0.0,-42.220200181983614,0.013,0.039,0.072,0.023244877442402705,1.0,9469724.304461941
OKB,OKB,19.98,0.001,0.049,0.075,170494374.0,5198998452.0,2022-03-17,0.04881889763779523,4.881889763779523,0.9299999999999997,-0.054900056457311,-5.4900056457311,3.2793695857788263,0.051400634723411276,4.881889763779523,0.001,0.049,0.075,0.021968732358471518,0.9534534534534534,8533251.951951953
OMG Network,OMG,4.11,0.019,0.016,0.081,106689838.0,574825195.0,2022-03-16,0.0,-79.42942942942943,15.870000000000001,0.0,-37.42325010677479,18.560396956852248,0.0,-79.42942942942943,0.019,0.016,0.081,0.013747318702672758,1.0,25958598.053527977
OMG Network,OMG,4.13,0.003,0.005,0.037,75465179.0,579014475.0,2022-03-17,0.0048661800486617945,0.48661800486617945,0.019999999999999574,-0.2926676015760751,-29.266760157607507,13.033383837252083,0.0072879199388606875,0.48661800486617945,0.003,0.005,0.037,0.009723923909859603,0.9951573849878935,18272440.43583535
Oasis Network,ROSE,0.227889,0.036,0.07,0.027,65843862.0,794382929.0,2022-03-16,0.0,-94.48210653753026,3.9021109999999997,0.0,-12.749346291221276,8.288680382757823,0.0,-94.48210653753026,0.036,0.07,0.027,0.008484187177496738,1.0,288929531.48243225
Oasis Network,ROSE,0.228057,0.002,0.002,-0.047,46311590.0,795948991.0,2022-03-17,0.0007372010057526968,0.07372010057526968,0.00016800000000000148,-0.29664529702100406,-29.664529702100406,5.81841179820027,0.0019714195041571347,0.07372010057526968,0.002,0.002,-0.047,0.005967392952246424,0.9992633420592222,203070241.21162692
Ocean Protocol,OCEAN,0.469383,0.0279999999999999,0.051,0.074,22022827.0,202627972.0,2022-03-16,0.0,105.81828227153736,0.24132599999999998,0.0,-52.446402725538036,10.868601596624575,0.0,105.81828227153736,0.0279999999999999,0.051,0.074,0.002837710012295891,1.0,46918671.95872028
Ocean Protocol,OCEAN,0.465948,0.001,-0.0069999999999999,0.0069999999999999,13125747.0,202260490.0,2022-03-17,0.007318117613974162,-0.7318117613974162,0.0034350000000000214,-0.40399354724077885,-40.39935472407789,6.4895259573434245,-0.0018135798151303062,-0.7318117613974162,0.001,-0.0069999999999999,0.0069999999999999,0.0016912934783878,0.9927350481580649,28169982.487316184
Olympus,OHM,28.12,0.0139999999999999,-0.019,-0.086,3529301.0,390854092.0,2022-03-16,0.0,5935.0081983397295,27.654052,0.0,-73.11161795210589,0.9029714853285967,0.0,5935.0081983397295,0.0139999999999999,-0.019,-0.086,0.0004547614520200291,1.0,125508.57041251777
Olympus,OHM,27.85,0.002,-0.005,-0.147,8810942.0,391190971.0,2022-03-17,0.009601706970127966,-0.9601706970127966,0.2699999999999996,1.4965119155322824,149.65119155322824,2.2523377718756192,0.0008619047539613067,-0.9601706970127966,0.002,-0.005,-0.147,0.001135317383692765,0.9904896090172597,316371.3464991023
Ontology,ONT,0.499727,0.021,0.0289999999999999,-0.011,30824913.0,433758425.0,2022-03-16,0.0,-98.20564811490125,27.350273,0.0,249.8480979672775,7.106470150983235,0.0,-98.20564811490125,0.021,0.0289999999999999,-0.011,0.003971886272740996,1.0,61683505.19383584
Ontology,ONT,0.509902,0.004,0.021,-0.027,26504330.0,446660094.0,2022-03-17,0.020361117169974685,2.0361117169974685,0.01017499999999999,-0.14016529422159274,-14.016529422159273,5.933892540666505,0.02974390410975869,2.0361117169974685,0.004,0.021,-0.027,0.0034151656647075494,0.9800451851532256,51979262.681848675
OpenDAO,SOS,1.708294e-06,0.03,0.053,-0.09,14382323.0,67555662.0,2022-03-16,0.0,-99.999664976015,0.5099002917059999,0.0,-45.735949559939826,21.289589316732624,0.0,-99.999664976015,0.03,0.053,-0.09,0.0018532072189085206,1.0,8419114625468.449
Orbs,ORBS,0.072194784903,0.006,0.02,0.023,28204447.0,208178410.0,2022-03-16,0.0,4226033.493590682,0.07219307660900001,0.0,96.10494771950262,13.548209442083836,0.0,4226033.493590682,0.006,0.02,0.023,0.003634231047774603,1.0,390671528.94624084
Orbs,ORBS,0.072277990941,-0.001,0.001,-0.008,5313234.0,209383845.0,2022-03-17,0.0011525214475227585,0.11525214475227585,8.320603799999438e-05,-0.8116171538481148,-81.16171538481149,2.5375568014810312,0.005790393922213255,0.11525214475227585,-0.001,0.001,-0.008,0.0006846267883533275,0.9988488053290259,73511091.42390461
Orchid Protocol,OXT,0.237795,0.021,0.0,0.066,12106980.0,139760673.0,2022-03-16,0.0,229.00056698326097,0.16551700905900002,0.0,127.86461127064985,8.662651474209774,0.0,229.00056698326097,0.021,0.0,0.066,0.0015600221699360445,1.0,50913517.94613007
Orchid Protocol,OXT,0.245431,0.0,0.035,0.06,16831078.0,145268599.0,2022-03-17,0.03211169284467719,3.2111692844677187,0.007636000000000004,0.39019623390804314,39.01962339080431,11.58617768455246,0.03940969860670318,3.2111692844677187,0.0,0.035,0.06,0.0021687369454581424,0.9688873858640513,68577636.89183518
Origin Dollar,OUSD,0.993428,0.001,-0.002,0.001,886336.0,150338408.0,2022-03-16,0.0,304.7687537434146,0.747997,0.0,-94.73393207493899,0.5895605865402007,0.0,304.7687537434146,0.001,-0.002,0.001,0.0001142071606637191,1.0,892199.5353462959
Origin Dollar,OUSD,0.996761,-0.001,0.003,-0.005,384674.0,150877504.0,2022-03-17,0.003355049384555331,0.3355049384555331,0.0033330000000000304,-0.5659952884684815,-56.599528846848145,0.25495782326833827,0.003585883389160216,0.3355049384555331,-0.001,0.003,-0.005,4.95664458186912e-05,0.9966561693324678,385924.0078614633
Origin Protocol,OGN,0.434115,0.0069999999999999,-0.068,0.612,182478529.0,205164994.0,2022-03-16,0.0,-56.44743323625223,0.562646,0.0,47337.18811253165,88.94233145835784,0.0,-56.44743323625223,0.0069999999999999,-0.068,0.612,0.02351292814370862,1.0,420346058.07216984
Origin Protocol,OGN,0.41561,-0.013,-0.043,0.488,103519781.0,197701631.0,2022-03-17,0.042626953687387004,-4.262695368738701,0.018504999999999994,-0.43270158101723843,-43.270158101723844,52.361622145646336,-0.036377370498205,-4.262695368738701,-0.013,-0.043,0.488,0.01333884696158118,0.9591158145906057,249079139.09674937
